,node_1,node_2,link
4179,2012,2135,1
4180,2023,2135,1
4181,431,2137,1
4182,1268,2140,1
4183,1898,2140,1
4184,2108,2140,1
4185,2096,2142,1
4186,1894,2144,1
4187,2019,2147,1
4188,2136,2148,1
4189,1192,2150,1
4190,1109,2151,1
4191,1584,2151,1
4192,2037,2151,1
4193,115,2153,1
4194,889,2153,1
4195,1716,2153,1
4196,1982,2153,1
4197,1992,2153,1
4198,2119,2154,1
4199,453,2156,1
4200,2098,2156,1
4201,288,2157,1
4202,1849,2163,1
4203,5,2164,1
4204,515,2164,1
4205,1749,2164,1
4206,2094,2164,1
4207,776,2166,1
4208,971,2166,1
4209,772,2167,1
4210,2161,2167,1
4211,2166,2167,1
4212,638,2171,1
4213,2031,2171,1
4214,2032,2171,1
4215,159,2172,1
4216,1573,2174,1
4217,120,2175,1
4218,1009,2175,1
4219,1362,2175,1
4220,1914,2176,1
4221,163,2177,1
4222,1883,2177,1
4223,1500,2180,1
4224,1788,2181,1
4225,1793,2181,1
4226,2143,2181,1
4227,2178,2181,1
4228,591,2182,1
4229,1003,2182,1
4230,1748,2182,1
4231,1835,2182,1
4232,1897,2182,1
4233,2146,2182,1
4234,2179,2183,1
4235,2109,2185,1
4236,531,2187,1
4237,362,2191,1
4238,177,2192,1
4239,1743,2192,1
4240,2165,2193,1
4241,1955,2194,1
4242,2149,2194,1
4243,2188,2194,1
4244,2190,2194,1
4245,286,2195,1
4246,378,2195,1
4247,1963,2195,1
4248,163,2196,1
4249,380,2196,1
4250,938,2196,1
4251,1560,2198,1
4252,1184,2199,1
4253,2133,2199,1
4254,1797,2200,1
4255,1571,2202,1
4256,1980,2202,1
4257,1411,2203,1
4258,636,2204,1
4259,846,2204,1
4260,2173,2204,1
4261,1799,2205,1
4262,1911,2206,1
4263,1925,2206,1
4264,2133,2206,1
4265,79,2207,1
4266,1786,2207,1
4267,126,2208,1
4268,1761,2208,1
4269,1808,2210,1
4270,1232,2211,1
4271,1971,2211,1
4272,2121,2212,1
4273,1259,2213,1
4274,1877,2215,1
4275,2049,2218,1
4276,2008,2219,1
4277,2022,2219,1
4278,2153,2219,1
4279,290,2220,1
4280,1527,2221,1
4281,1757,2221,1
4282,1954,2222,1
4283,2150,2222,1
4284,190,2223,1
4285,510,2223,1
4286,519,2223,1
4287,2214,2223,1
4288,1827,2224,1
4289,1608,2225,1
4290,1950,2226,1
4291,1958,2226,1
4292,2139,2226,1
4293,1923,2227,1
4294,1974,2227,1
4295,2072,2227,1
4296,127,2228,1
4297,1093,2228,1
4298,1094,2228,1
4299,2068,2228,1
4300,2085,2228,1
4301,1428,2229,1
4302,608,2230,1
4303,611,2230,1
4304,2095,2230,1
4305,411,2232,1
4306,2058,2232,1
4307,636,2233,1
4308,703,2233,1
4309,2201,2233,1
4310,2208,2234,1
4311,2208,2235,1
4312,2170,2237,1
4313,587,2239,1
4314,1994,2241,1
4315,831,2243,1
4316,2243,2244,1
4317,87,2245,1
4318,2243,2245,1
4319,1940,2250,1
4320,2039,2254,1
4321,22,2257,1
4322,247,2257,1
4323,1767,2257,1
4324,1768,2257,1
4325,427,2258,1
4326,1887,2258,1
4327,1257,2259,1
4328,1959,2259,1
4329,2087,2261,1
4330,2206,2261,1
4331,2259,2261,1
4332,163,2265,1
4333,2196,2267,1
4334,1753,2268,1
4335,667,2270,1
4336,2043,2270,1
4337,2238,2271,1
4338,2249,2271,1
4339,2250,2271,1
4340,2252,2271,1
4341,2259,2271,1
4342,1176,2272,1
4343,1866,2272,1
4344,163,2274,1
4345,2237,2274,1
4346,1120,2275,1
4347,2191,2275,1
4348,30,2276,1
4349,486,2276,1
4350,1864,2276,1
4351,2252,2277,1
4352,2269,2277,1
4353,1806,2279,1
4354,1134,2281,1
4355,2217,2282,1
4356,74,2284,1
4357,1293,2284,1
4358,2278,2284,1
4359,2283,2284,1
4360,2138,2285,1
4361,163,2286,1
4362,2280,2286,1
4363,560,2287,1
4364,1804,2289,1
4365,1805,2289,1
4366,585,2291,1
4367,1275,2291,1
4368,2290,2291,1
4369,1111,2292,1
4370,1899,2292,1
4371,2140,2292,1
4372,1937,2293,1
4373,649,2294,1
4374,1140,2294,1
4375,163,2296,1
4376,2248,2296,1
4377,2251,2296,1
4378,75,2299,1
4379,1855,2299,1
4380,1337,2300,1
4381,1901,2301,1
4382,1907,2301,1
4383,1353,2302,1
4384,1880,2302,1
4385,2104,2302,1
4386,2111,2302,1
4387,858,2303,1
4388,1951,2303,1
4389,2035,2303,1
4390,908,2304,1
4391,2297,2304,1
4392,321,2305,1
4393,2150,2305,1
4394,2183,2305,1
4395,2049,2306,1
4396,406,2307,1
4397,1772,2307,1
4398,1939,2307,1
4399,403,2309,1
4400,538,2309,1
4401,681,2309,1
4402,1325,2309,1
4403,1969,2309,1
4404,161,2311,1
4405,2285,2311,1
4406,521,2312,1
4407,1082,2312,1
4408,1259,2312,1
4409,2208,2313,1
4410,2187,2314,1
4411,109,2315,1
4412,2287,2315,1
4413,744,2316,1
4414,1353,2317,1
4415,491,2318,1
4416,1977,2318,1
4417,2153,2318,1
4418,227,2319,1
4419,2131,2319,1
4420,1853,2320,1
4421,2186,2321,1
4422,2187,2321,1
4423,788,2323,1
4424,1161,2324,1
4425,745,2325,1
4426,317,2326,1
4427,508,2326,1
4428,2324,2326,1
4429,76,2327,1
4430,1924,2327,1
4431,2015,2327,1
4432,2034,2327,1
4433,1782,2328,1
4434,1290,2329,1
4435,1918,2329,1
4436,1696,2330,1
4437,1769,2330,1
4438,1117,2332,1
4439,54,2334,1
4440,209,2334,1
4441,602,2334,1
4442,1588,2334,1
4443,1790,2334,1
4444,1832,2334,1
4445,1836,2334,1
4446,1917,2334,1
4447,2103,2334,1
4448,2332,2334,1
4449,745,2336,1
4450,2218,2337,1
4451,1024,2338,1
4452,1478,2338,1
4453,1986,2338,1
4454,2127,2338,1
4455,675,2339,1
4456,2126,2339,1
4457,1935,2340,1
4458,559,2341,1
4459,623,2341,1
4460,1172,2341,1
4461,1757,2341,1
4462,1842,2341,1
4463,381,2342,1
4464,497,2342,1
4465,1270,2342,1
4466,2151,2342,1
4467,2197,2342,1
4468,208,2343,1
4469,430,2343,1
4470,1337,2343,1
4471,1618,2343,1
4472,2005,2345,1
4473,397,2346,1
4474,1301,2346,1
4475,1595,2346,1
4476,1967,2346,1
4477,1303,2347,1
4478,2254,2347,1
4479,2265,2347,1
4480,1783,2348,1
4481,1929,2349,1
4482,1004,2350,1
4483,2168,2350,1
4484,1772,2351,1
4485,611,2352,1
4486,2055,2352,1
4487,415,2353,1
4488,2334,2353,1
4489,555,2354,1
4490,217,2355,1
4491,763,2355,1
4492,1879,2355,1
4493,1105,2356,1
4494,1705,2356,1
4495,2246,2356,1
4496,1656,2357,1
4497,400,2360,1
4498,556,2360,1
4499,1006,2360,1
4500,1386,2360,1
4501,2004,2360,1
4502,2040,2360,1
4503,2273,2360,1
4504,2354,2360,1
4505,139,2361,1
4506,163,2361,1
4507,2175,2361,1
4508,2216,2361,1
4509,1870,2362,1
4510,163,2363,1
4511,1719,2363,1
4512,1969,2363,1
4513,2165,2363,1
4514,1644,2364,1
4515,1812,2364,1
4516,2189,2365,1
4517,2190,2365,1
4518,2081,2366,1
4519,1833,2367,1
4520,85,2368,1
4521,256,2369,1
4522,426,2369,1
4523,2321,2370,1
4524,468,2377,1
4525,491,2377,1
4526,2025,2377,1
4527,611,2378,1
4528,1668,2378,1
4529,2050,2378,1
4530,2335,2378,1
4531,1984,2379,1
4532,2206,2379,1
4533,215,2380,1
4534,288,2380,1
4535,2294,2380,1
4536,1606,2381,1
4537,2013,2382,1
4538,427,2383,1
4539,1820,2383,1
4540,2386,2387,1
4541,427,2388,1
4542,36,2390,1
4543,74,2390,1
4544,76,2390,1
4545,2227,2390,1
4546,1925,2392,1
4547,496,2393,1
4548,663,2393,1
4549,1813,2393,1
4550,1896,2393,1
4551,1952,2393,1
4552,2029,2393,1
4553,503,2396,1
4554,1952,2396,1
4555,1498,2398,1
4556,2184,2398,1
4557,2372,2398,1
4558,136,2399,1
4559,2398,2399,1
4560,122,2400,1
4561,124,2400,1
4562,127,2400,1
4563,1916,2400,1
4564,1988,2401,1
4565,1921,2402,1
4566,1931,2402,1
4567,1459,2404,1
4568,2221,2404,1
4569,881,2405,1
4570,1119,2405,1
4571,2203,2405,1
4572,2397,2405,1
4573,2078,2406,1
4574,1631,2407,1
4575,523,2408,1
4576,1975,2408,1
4577,2145,2408,1
4578,174,2409,1
4579,1869,2409,1
4580,2027,2409,1
4581,204,2410,1
4582,1811,2410,1
4583,2049,2410,1
4584,427,2412,1
4585,1758,2412,1
4586,2255,2412,1
4587,2373,2413,1
4588,1718,2414,1
4589,2373,2414,1
4590,1112,2415,1
4591,157,2417,1
4592,492,2419,1
4593,1268,2419,1
4594,2323,2419,1
4595,1527,2420,1
4596,2169,2420,1
4597,115,2421,1
4598,263,2421,1
4599,345,2421,1
4600,1829,2421,1
4601,1856,2421,1
4602,1868,2421,1
4603,1906,2421,1
4604,2266,2421,1
4605,2389,2421,1
4606,550,2423,1
4607,853,2423,1
4608,862,2423,1
4609,881,2423,1
4610,1191,2423,1
4611,1601,2423,1
4612,1644,2423,1
4613,1732,2423,1
4614,2225,2423,1
4615,423,2425,1
4616,788,2425,1
4617,2341,2425,1
4618,1007,2426,1
4619,1686,2426,1
4620,2282,2426,1
4621,318,2427,1
4622,1888,2427,1
4623,2394,2427,1
4624,44,2428,1
4625,116,2428,1
4626,225,2428,1
4627,760,2428,1
4628,1860,2428,1
4629,2021,2428,1
4630,2042,2428,1
4631,1143,2429,1
4632,2152,2429,1
4633,2281,2429,1
4634,682,2430,1
4635,426,2431,1
4636,1919,2431,1
4637,2426,2431,1
4638,1755,2432,1
4639,105,2434,1
4640,1326,2434,1
4641,1747,2434,1
4642,2069,2434,1
4643,2160,2434,1
4644,2262,2435,1
4645,427,2437,1
4646,745,2437,1
4647,2433,2437,1
4648,92,2438,1
4649,2091,2438,1
4650,407,2439,1
4651,1875,2439,1
4652,66,2441,1
4653,344,2441,1
4654,71,2442,1
4655,565,2442,1
4656,929,2442,1
4657,2118,2442,1
4658,2338,2443,1
4659,2343,2443,1
4660,500,2444,1
4661,2257,2444,1
4662,2268,2445,1
4663,2275,2445,1
4664,247,2446,1
4665,378,2447,1
4666,2010,2447,1
4667,519,2448,1
4668,2311,2448,1
4669,2158,2449,1
4670,1498,2450,1
4671,1881,2450,1
4672,2449,2450,1
4673,129,2451,1
4674,163,2451,1
4675,1973,2451,1
4676,2446,2451,1
4677,881,2454,1
4678,1058,2454,1
4679,1342,2454,1
4680,2129,2454,1
4681,453,2455,1
4682,456,2455,1
4683,2354,2455,1
4684,41,2456,1
4685,48,2456,1
4686,1029,2456,1
4687,1742,2456,1
4688,690,2457,1
4689,1980,2457,1
4690,553,2459,1
4691,2384,2460,1
4692,1076,2461,1
4693,1078,2461,1
4694,401,2462,1
4695,1986,2462,1
4696,558,2463,1
4697,1934,2463,1
4698,1817,2464,1
4699,228,2465,1
4700,638,2465,1
4701,2057,2465,1
4702,831,2466,1
4703,1830,2466,1
4704,2240,2466,1
4705,323,2467,1
4706,2155,2467,1
4707,2467,2468,1
4708,1789,2469,1
4709,1230,2470,1
4710,1277,2470,1
4711,2101,2470,1
4712,2245,2471,1
4713,565,2472,1
4714,434,2473,1
4715,551,2473,1
4716,1192,2473,1
4717,62,2474,1
4718,2078,2474,1
4719,2425,2474,1
4720,574,2475,1
4721,591,2475,1
4722,640,2475,1
4723,1363,2475,1
4724,2246,2475,1
4725,294,2476,1
4726,2472,2476,1
4727,2220,2478,1
4728,2226,2478,1
4729,2128,2479,1
4730,2319,2479,1
4731,653,2480,1
4732,1858,2481,1
4733,1855,2482,1
4734,2123,2482,1
4735,1003,2483,1
4736,1004,2483,1
4737,1848,2483,1
4738,173,2485,1
4739,566,2485,1
4740,575,2485,1
4741,749,2485,1
4742,1378,2485,1
4743,1816,2485,1
4744,2480,2485,1
4745,1970,2486,1
4746,1823,2487,1
4747,1910,2488,1
4748,643,2489,1
4749,1126,2489,1
4750,2371,2489,1
4751,2372,2489,1
4752,1807,2490,1
4753,1981,2491,1
4754,577,2492,1
4755,1900,2492,1
4756,2461,2492,1
4757,1428,2493,1
4758,2426,2493,1
4759,2063,2494,1
4760,58,2495,1
4761,1915,2497,1
4762,203,2499,1
4763,863,2499,1
4764,1418,2499,1
4765,1871,2499,1
4766,1935,2499,1
4767,2147,2499,1
4768,2357,2499,1
4769,1068,2500,1
4770,2322,2500,1
4771,2376,2500,1
4772,2422,2500,1
4773,2499,2500,1
4774,611,2501,1
4775,2260,2501,1
4776,717,2502,1
4777,2358,2503,1
4778,1536,2504,1
4779,1663,2504,1
4780,359,2505,1
4781,611,2505,1
4782,2499,2505,1
4783,2416,2506,1
4784,2458,2506,1
4785,371,2507,1
4786,2373,2507,1
4787,2374,2507,1
4788,322,2508,1
4789,632,2508,1
4790,1235,2508,1
4791,2137,2508,1
4792,517,2509,1
4793,1962,2509,1
4794,416,2510,1
4795,1713,2510,1
4796,1977,2510,1
4797,1978,2510,1
4798,1991,2510,1
4799,2002,2510,1
4800,2362,2510,1
4801,2083,2511,1
4802,2141,2511,1
4803,2320,2511,1
4804,2345,2511,1
4805,2418,2511,1
4806,1930,2512,1
4807,74,2513,1
4808,310,2513,1
4809,1366,2513,1
4810,2239,2513,1
4811,2374,2513,1
4812,1838,2514,1
4813,2380,2514,1
4814,1999,2515,1
4815,2003,2515,1
4816,1946,2516,1
4817,163,2518,1
4818,2298,2518,1
4819,2264,2519,1
4820,66,2520,1
4821,2359,2520,1
4822,145,2521,1
4823,163,2521,1
4824,2164,2521,1
4825,2275,2522,1
4826,260,2524,1
4827,1894,2524,1
4828,2088,2524,1
4829,2166,2524,1
4830,1527,2525,1
4831,2088,2525,1
4832,2448,2526,1
4833,1956,2527,1
4834,1961,2527,1
4835,2100,2527,1
4836,1858,2528,1
4837,2294,2529,1
4838,2521,2529,1
4839,2090,2530,1
4840,2415,2530,1
4841,76,2532,1
4842,518,2532,1
4843,766,2532,1
4844,2417,2532,1
4845,2517,2533,1
4846,2009,2534,1
4847,1668,2535,1
4848,2176,2535,1
4849,502,2536,1
4850,1957,2536,1
4851,451,2537,1
4852,1846,2537,1
4853,1927,2537,1
4854,2198,2537,1
4855,2325,2538,1
4856,1322,2539,1
4857,1428,2539,1
4858,2213,2539,1
4859,157,2540,1
4860,611,2540,1
4861,1857,2540,1
4862,2236,2542,1
4863,2262,2542,1
4864,136,2543,1
4865,1479,2543,1
4866,1776,2543,1
4867,2409,2543,1
4868,2440,2543,1
4869,1773,2545,1
4870,1794,2545,1
4871,1795,2545,1
4872,2082,2545,1
4873,2178,2545,1
4874,276,2546,1
4875,342,2546,1
4876,1993,2546,1
4877,2492,2547,1
4878,507,2548,1
4879,2391,2548,1
4880,2427,2548,1
4881,193,2549,1
4882,280,2549,1
4883,2045,2550,1
4884,523,2551,1
4885,2473,2551,1
4886,576,2552,1
4887,2026,2552,1
4888,1875,2553,1
4889,163,2554,1
4890,1850,2554,1
4891,858,2556,1
4892,1904,2556,1
4893,163,2557,1
4894,430,2557,1
4895,686,2557,1
4896,1947,2557,1
4897,450,2558,1
4898,2514,2558,1
4899,51,2559,1
4900,260,2559,1
4901,841,2559,1
4902,1241,2559,1
4903,1747,2559,1
4904,2076,2559,1
4905,251,2560,1
4906,323,2560,1
4907,649,2560,1
4908,865,2560,1
4909,1505,2560,1
4910,2555,2560,1
4911,485,2561,1
4912,719,2561,1
4913,1527,2561,1
4914,1908,2561,1
4915,2380,2561,1
4916,668,2562,1
4917,1366,2562,1
4918,219,2563,1
4919,1583,2563,1
4920,2220,2563,1
4921,2396,2563,1
4922,163,2564,1
4923,1159,2564,1
4924,1558,2564,1
4925,1785,2564,1
4926,2157,2565,1
4927,62,2566,1
4928,2531,2566,1
4929,359,2567,1
4930,2498,2567,1
4931,289,2568,1
4932,583,2568,1
4933,612,2568,1
4934,717,2568,1
4935,2544,2568,1
4936,1820,2569,1
4937,480,2570,1
4938,667,2570,1
4939,1806,2570,1
4940,1928,2570,1
4941,268,2571,1
4942,613,2571,1
4943,1878,2571,1
4944,2107,2571,1
4945,2496,2571,1
4946,365,2572,1
4947,2112,2572,1
4948,1942,2573,1
4949,427,2574,1
4950,2107,2574,1
4951,2366,2575,1
4952,2388,2575,1
4953,2506,2575,1
4954,1051,2576,1
4955,1020,2577,1
4956,2180,2577,1
4957,2342,2577,1
4958,2367,2577,1
4959,2508,2577,1
4960,2279,2579,1
4961,2336,2579,1
4962,52,2580,1
4963,136,2580,1
4964,1819,2580,1
4965,1823,2580,1
4966,649,2581,1
4967,2403,2581,1
4968,409,2582,1
4969,411,2582,1
4970,462,2582,1
4971,1718,2582,1
4972,2178,2582,1
4973,102,2583,1
4974,378,2583,1
4975,1173,2583,1
4976,1423,2583,1
4977,2135,2583,1
4978,2310,2583,1
4979,2333,2583,1
4980,1263,2585,1
4981,1809,2585,1
4982,1830,2585,1
4983,2441,2585,1
4984,1647,2586,1
4985,1889,2586,1
4986,2113,2586,1
4987,2162,2586,1
4988,2486,2586,1
4989,2312,2587,1
4990,2301,2588,1
4991,344,2589,1
4992,2329,2589,1
4993,2424,2589,1
4994,388,2590,1
4995,420,2590,1
4996,519,2590,1
4997,2421,2590,1
4998,2126,2591,1
4999,2253,2591,1
5000,2427,2591,1
5001,2431,2591,1
5002,99,2592,1
5003,1852,2592,1
5004,430,2593,1
5005,634,2593,1
5006,2342,2593,1
5007,411,2594,1
5008,2306,2594,1
5009,1315,2595,1
5010,2452,2595,1
5011,2562,2595,1
5012,1698,2597,1
5013,2256,2597,1
5014,854,2598,1
5015,956,2598,1
5016,1230,2598,1
5017,1232,2598,1
5018,2330,2598,1
5019,2162,2599,1
5020,163,2600,1
5021,523,2600,1
5022,1409,2600,1
5023,2220,2600,1
5024,2070,2602,1
5025,1756,2603,1
5026,163,2604,1
5027,168,2604,1
5028,1631,2604,1
5029,2330,2604,1
5030,951,2605,1
5031,986,2605,1
5032,1401,2605,1
5033,2502,2605,1
5034,2337,2606,1
5035,2459,2606,1
5036,1987,2607,1
5037,2074,2607,1
5038,2310,2607,1
5039,2369,2607,1
5040,519,2608,1
5041,2549,2608,1
5042,344,2609,1
5043,2079,2609,1
5044,2080,2609,1
5045,2337,2610,1
5046,1763,2611,1
5047,2606,2611,1
5048,26,2612,1
5049,724,2612,1
5050,1903,2612,1
5051,1756,2613,1
5052,1647,2615,1
5053,2074,2615,1
5054,2084,2615,1
5055,986,2616,1
5056,1644,2616,1
5057,2484,2616,1
5058,2614,2616,1
5059,228,2617,1
5060,344,2617,1
5061,1275,2617,1
5062,1428,2617,1
5063,2091,2617,1
5064,453,2618,1
5065,1269,2618,1
5066,2509,2618,1
5067,328,2619,1
5068,1774,2619,1
5069,1968,2619,1
5070,1972,2620,1
5071,2105,2621,1
5072,2033,2622,1
5073,2113,2623,1
5074,1204,2624,1
5075,1878,2624,1
5076,1931,2624,1
5077,2277,2624,1
5078,2317,2624,1
5079,2429,2624,1
5080,2612,2625,1
5081,1843,2626,1
5082,2399,2626,1
5083,2423,2627,1
5084,565,2629,1
5085,738,2629,1
5086,2536,2629,1
5087,2628,2629,1
5088,1826,2630,1
5089,2601,2631,1
5090,2584,2632,1
5091,2011,2633,1
5092,2182,2633,1
5093,1197,2634,1
5094,1876,2634,1
5095,136,2635,1
5096,2231,2635,1
5097,479,2636,1
5098,2300,2636,1
5099,163,2638,1
5100,2202,2638,1
5101,2117,2639,1
5102,2070,2640,1
5103,380,2641,1
5104,1745,2641,1
5105,523,2642,1
5106,565,2642,1
5107,2368,2642,1
5108,2134,2644,1
5109,1854,2645,1
5110,2482,2645,1
5111,2470,2646,1
5112,2643,2646,1
5113,2430,2647,1
5114,1889,2648,1
5115,249,2649,1
5116,735,2649,1
5117,1956,2649,1
5118,2106,2649,1
5119,2436,2649,1
5120,204,2650,1
5121,2215,2650,1
5122,1062,2651,1
5123,2059,2651,1
5124,240,2652,1
5125,2308,2652,1
5126,2637,2652,1
5127,456,2653,1
5128,672,2653,1
5129,1363,2653,1
5130,2028,2653,1
5131,74,2654,1
5132,2421,2654,1
5133,1975,2655,1
5134,799,2656,1
5135,1699,2656,1
5136,2626,2656,1
5137,1161,2657,1
5138,2423,2657,1
5139,427,2658,1
5140,477,2658,1
5141,566,2658,1
5142,691,2658,1
5143,843,2658,1
5144,1559,2658,1
5145,1860,2658,1
5146,2647,2658,1
5147,163,2659,1
5148,743,2659,1
5149,2030,2659,1
5150,2316,2659,1
5151,558,2660,1
5152,577,2660,1
5153,1933,2660,1
5154,1910,2661,1
5155,2159,2661,1
5156,2242,2661,1
5157,2375,2661,1
5158,2506,2661,1
5159,527,2662,1
5160,1822,2662,1
5161,2606,2662,1
5162,1781,2663,1
5163,2229,2663,1
5164,189,2664,1
5165,415,2664,1
5166,712,2664,1
5167,2102,2664,1
5168,2395,2665,1
5169,451,2666,1
5170,2411,2666,1
5171,2453,2666,1
5172,163,2667,1
5173,2295,2667,1
5174,2381,2667,1
5175,2429,2667,1
5176,2504,2667,1
5177,2365,2668,1
5178,2596,2669,1
5179,253,2670,1
5180,489,2670,1
5181,1815,2670,1
5182,1815,2671,1
5183,465,2672,1
5184,565,2672,1
5185,636,2672,1
5186,2409,2672,1
5187,163,2673,1
5188,638,2673,1
5189,995,2673,1
5190,1224,2673,1
5191,2541,2673,1
5192,159,2674,1
5193,1352,2674,1
5194,2066,2674,1
5195,2543,2674,1
5196,1256,2675,1
5197,1595,2675,1
5198,1824,2675,1
5199,1862,2675,1
5200,1964,2675,1
5201,611,2676,1
5202,1787,2676,1
5203,2385,2676,1
5204,1339,2677,1
5205,1582,2677,1
5206,1909,2677,1
5207,2017,2677,1
5208,2338,2677,1
5209,2477,2678,1
5210,2576,2678,1
5211,99,2679,1
5212,2578,2679,1
5213,157,2680,1
5214,2596,2680,1
5215,78,2681,1
5216,160,2681,1
5217,1857,2681,1
5218,48,2682,1
5219,2348,2682,1
5220,427,2683,1
5221,668,2683,1
5222,687,2683,1
5223,2044,2683,1
5224,2523,2684,1
5225,2053,2685,1
5226,2054,2685,1
5227,101,2686,1
5228,916,2686,1
5229,2596,2686,1
5230,636,2687,1
5231,764,2687,1
5232,2174,2687,1
5233,2216,2688,1
5234,1975,2689,1
5235,2209,2689,1
5236,591,2690,1
5237,2053,2690,1
5238,1751,2691,1
5239,1370,2692,1
5240,2038,2692,1
5241,2172,2692,1
5242,2025,2693,1
5243,571,2694,1
5244,1762,2694,1
5245,2331,2694,1
5246,2495,2694,1
5247,2057,2695,1
5248,2198,2695,1
5249,98,2696,1
5250,672,2696,1
5251,2036,2696,1
5252,2695,2696,1
5253,2288,2697,1
5254,1759,2698,1
5255,2153,2699,1
5256,2697,2700,1
5257,2698,2700,1
5258,2247,2701,1
5259,2263,2701,1
5260,881,2702,1
5261,2624,2702,1
5262,1221,2703,1
5263,1409,2703,1
5264,2200,2703,1
5265,209,2704,1
5266,2407,2704,1
5267,1784,2705,1
5268,1839,2705,1
5269,1840,2705,1
5270,2216,2705,1
5271,1046,2706,1
5272,1138,2706,1
5273,1640,2706,1
5274,1752,2706,1
5275,774,2707,1
5276,1389,2707,1
5277,2344,2707,1
